15:09:0305001:88
15:09:0305005:60
15:09:0305010:105
15:09:0305010:174
15:09:0305010:206
15:09:0305010:257
15:09:0305010:98
15:09:0305018:34
15:09:0305023:218
15:09:0306007:45
15:09:0312026:116
15:09:0312026:146
15:09:0321002:717
15:09:0321002:804
15:09:0402050:167
15:09:0402050:261
15:09:0402050:271
15:09:0402050:272
15:09:0402050:341
15:09:0402050:342
15:09:0402050:428
15:09:0408002:1330
15:09:0408002:384
15:09:0408002:421
15:09:0408002:446
15:09:0408002:447
15:06:0030428:42
15:08:0000000:1501
15:08:0000000:1548
15:08:0000000:1562
15:08:0000000:1659
15:08:0000000:1674
15:08:0000000:1866
15:08:0000000:1877
15:08:0000000:906
15:08:0010305:1605
15:08:0010305:1695
15:08:0010305:2645
15:08:0010305:2733
15:08:0010305:2752
15:08:0010305:2774
15:08:0100101:25
15:08:0210175:32
15:08:0210177:57
15:08:0210180:32
15:08:0210180:46
15:08:0210195:58
15:09:0000000:1231
15:09:0000000:1257
15:09:0000000:1367
15:09:0000000:1635
15:09:0000000:1917
15:09:0000000:1993
15:09:0000000:2385
15:09:0000000:2419
15:09:0000000:3024
15:09:0000000:3057
15:09:0000000:3133
15:09:0000000:3137
15:09:0000000:3175
15:09:0000000:3655
15:09:0000000:3727
15:09:0000000:3754
15:09:0000000:3825
15:09:0000000:3962
15:09:0000000:4005
15:09:0000000:4287
15:09:0000000:441
15:09:0000000:4808
15:09:0000000:4940
15:09:0000000:4978
15:09:0000000:5599
15:09:0000000:710
15:09:0000000:97
15:09:0010101:1005
15:09:0010101:1093
15:09:0010101:121
15:09:0010101:1259
15:09:0010101:1425
15:09:0010101:254
15:09:0010101:751
15:09:0010101:830
15:09:0010102:283
15:09:0010102:304
15:09:0010102:423
15:09:0010102:465
15:09:0010102:831
15:09:0010105:132
15:09:0010105:248
15:09:0010105:286
15:09:0010105:322
15:09:0010105:386
15:09:0010105:398
15:09:0010109:177
15:09:0010109:454
15:09:0010110:103
15:09:0010110:162
15:09:0010112:74
15:09:0010114:192
15:09:0010115:69
